ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,price,size,channel_id,order_id,flags,ts_in_delta,sequence,symbol
2024-12-30T13:57:18.000000000Z,2024-12-30T13:57:18.000000000Z,160,1,29307,T,A,1.2441,2,4,1134,0,0,1134,6BH5
2024-12-30T13:57:25.000000000Z,2024-12-30T13:57:25.000000000Z,160,1,29307,A,A,1.2439,1,4,1135,0,0,1135,6BH5
2024-12-30T13:57:32.000000000Z,2024-12-30T13:57:32.000000000Z,160,1,29307,T,B,1.2439,1,4,1136,0,0,1136,6BH5
2024-12-30T13:57:39.000000000Z,2024-12-30T13:57:39.000000000Z,160,1,29307,A,A,1.244,1,4,1137,0,0,1137,6BH5
2024-12-30T13:57:46.000000000Z,2024-12-30T13:57:46.000000000Z,160,1,29307,C,B,1.2439,1,4,1138,0,0,1138,6BH5
2024-12-30T13:57:53.000000000Z,2024-12-30T13:57:53.000000000Z,160,1,29307,F,B,1.2441,1,4,1139,0,0,1139,6BH5
2024-12-30T13:58:00.000000000Z,2024-12-30T13:58:00.000000000Z,160,1,29307,A,A,1.244,1,4,1140,0,0,1140,6BH5
2024-12-30T13:58:07.000000000Z,2024-12-30T13:58:07.000000000Z,160,1,29307,C,B,1.2439,1,4,1141,0,0,1141,6BH5
2024-12-30T13:58:14.000000000Z,2024-12-30T13:58:14.000000000Z,160,1,29307,C,A,1.244,2,4,1142,0,0,1142,6BH5
2024-12-30T13:58:21.000000000Z,2024-12-30T13:58:21.000000000Z,160,1,29307,T,B,1.2441,1,4,1143,0,0,1143,6BH5
2024-12-30T13:58:28.000000000Z,2024-12-30T13:58:28.000000000Z,160,1,29307,R,N,,0,4,1144,0,0,1144,6BH5
2024-12-30T13:58:35.000000000Z,2024-12-30T13:58:35.000000000Z,160,1,29307,A,A,1.244,2,4,1145,0,0,1145,6BH5
2024-12-30T13:58:42.000000000Z,2024-12-30T13:58:42.000000000Z,160,1,29307,T,A,1.2441,2,4,1146,0,0,1146,6BH5
2024-12-30T13:58:49.000000000Z,2024-12-30T13:58:49.000000000Z,160,1,29307,F,B,1.2441,1,4,1147,0,0,1147,6BH5
2024-12-30T13:58:56.000000000Z,2024-12-30T13:58:56.000000000Z,160,1,29307,T,B,1.2441,1,4,1148,0,0,1148,6BH5
2024-12-30T13:59:03.000000000Z,2024-12-30T13:59:03.000000000Z,160,1,29307,F,A,1.2443,1,4,1149,0,0,1149,6BH5
2024-12-30T13:59:10.000000000Z,2024-12-30T13:59:10.000000000Z,160,1,29307,A,B,1.2444,1,4,1150,0,0,1150,6BH5
2024-12-30T13:59:17.000000000Z,2024-12-30T13:59:17.000000000Z,160,1,29307,T,A,1.2442,1,4,1151,0,0,1151,6BH5
2024-12-30T13:59:24.000000000Z,2024-12-30T13:59:24.000000000Z,160,1,29307,A,A,1.2443,1,4,1152,0,0,1152,6BH5
2024-12-30T13:59:31.000000000Z,2024-12-30T13:59:31.000000000Z,160,1,29307,C,B,1.2441,1,4,1153,0,0,1153,6BH5
2024-12-30T13:59:38.000000000Z,2024-12-30T13:59:38.000000000Z,160,1,29307,A,A,1.2439,1,4,1154,0,0,1154,6BH5
2024-12-30T13:59:45.000000000Z,2024-12-30T13:59:45.000000000Z,160,1,29307,A,B,1.2439,1,4,1155,0,0,1155,6BH5
2024-12-30T13:59:52.000000000Z,2024-12-30T13:59:52.000000000Z,160,1,29307,A,A,1.2441,10,4,1156,0,0,1156,6BH5
2024-12-30T13:59:59.000000000Z,2024-12-30T13:59:59.000000000Z,160,1,29307,T,B,1.244,1,4,1157,0,0,1157,6BH5
2024-12-30T14:00:06.000000000Z,2024-12-30T14:00:06.000000000Z,160,1,29307,T,A,1.2441,1,4,1158,0,0,1158,6BH5
2024-12-30T14:00:13.000000000Z,2024-12-30T14:00:13.000000000Z,160,1,29307,F,A,1.244,1,4,1159,0,0,1159,6BH5
2024-12-30T14:00:20.000000000Z,2024-12-30T14:00:20.000000000Z,160,1,29307,C,B,1.2441,2,4,1160,0,0,1160,6BH5
2024-12-30T14:00:27.000000000Z,2024-12-30T14:00:27.000000000Z,160,1,29307,C,A,1.2441,1,4,1161,0,0,1161,6BH5
2024-12-30T14:00:34.000000000Z,2024-12-30T14:00:34.000000000Z,160,1,29307,T,A,1.2442,1,4,1162,0,0,1162,6BH5
2024-12-30T14:00:41.000000000Z,2024-12-30T14:00:41.000000000Z,160,1,29307,F,B,1.2441,1,4,1163,0,0,1163,6BH5
2024-12-30T14:00:48.000000000Z,2024-12-30T14:00:48.000000000Z,160,1,29307,A,A,1.2442,1,4,1164,0,0,1164,6BH5
2024-12-30T14:00:55.000000000Z,2024-12-30T14:00:55.000000000Z,160,1,29307,C,B,1.2444,1,4,1165,0,0,1165,6BH5
2024-12-30T14:01:02.000000000Z,2024-12-30T14:01:02.000000000Z,160,1,29307,A,A,1.2445,2,4,1166,0,0,1166,6BH5
2024-12-30T14:01:09.000000000Z,2024-12-30T14:01:09.000000000Z,160,1,29307,T,B,1.2445,2,4,1167,0,0,1167,6BH5
2024-12-30T14:01:16.000000000Z,2024-12-30T14:01:16.000000000Z,160,1,29307,C,A,1.2447,2,4,1168,0,0,1168,6BH5
2024-12-30T14:01:23.000000000Z,2024-12-30T14:01:23.000000000Z,160,1,29307,T,A,1.2445,2,4,1169,0,0,1169,6BH5
2024-12-30T14:01:30.000000000Z,2024-12-30T14:01:30.000000000Z,160,1,29307,T,A,1.2446,1,4,1170,0,0,1170,6BH5
2024-12-30T14:01:37.000000000Z,2024-12-30T14:01:37.000000000Z,160,1,29307,T,B,1.2448,2,4,1171,0,0,1171,6BH5
2024-12-30T14:01:44.000000000Z,2024-12-30T14:01:44.000000000Z,160,1,29307,A,B,1.2446,1,4,1172,0,0,1172,6BH5
2024-12-30T14:01:51.000000000Z,2024-12-30T14:01:51.000000000Z,160,1,29307,A,B,1.2446,1,4,1173,0,0,1173,6BH5
2024-12-30T14:01:58.000000000Z,2024-12-30T14:01:58.000000000Z,160,1,29307,C,B,1.2445,1,4,1174,0,0,1174,6BH5
2024-12-30T14:02:05.000000000Z,2024-12-30T14:02:05.000000000Z,160,1,29307,R,N,,0,4,1175,0,0,1175,6BH5
2024-12-30T14:02:12.000000000Z,2024-12-30T14:02:12.000000000Z,160,1,29307,A,A,1.2446,1,4,1176,0,0,1176,6BH5
2024-12-30T14:02:19.000000000Z,2024-12-30T14:02:19.000000000Z,160,1,29307,C,B,1.2445,1,4,1177,0,0,1177,6BH5
2024-12-30T14:02:26.000000000Z,2024-12-30T14:02:26.000000000Z,160,1,29307,A,B,1.2445,1,4,1178,0,0,1178,6BH5
2024-12-30T14:02:33.000000000Z,2024-12-30T14:02:33.000000000Z,160,1,29307,F,B,1.2444,2,4,1179,0,0,1179,6BH5
2024-12-30T14:02:40.000000000Z,2024-12-30T14:02:40.000000000Z,160,1,29307,C,A,1.2443,1,4,1180,0,0,1180,6BH5
2024-12-30T14:02:47.000000000Z,2024-12-30T14:02:47.000000000Z,160,1,29307,T,B,1.2442,1,4,1181,0,0,1181,6BH5
2024-12-30T14:02:54.000000000Z,2024-12-30T14:02:54.000000000Z,160,1,29307,F,B,1.2444,2,4,1182,0,0,1182,6BH5
2024-12-30T14:03:01.000000000Z,2024-12-30T14:03:01.000000000Z,160,1,29307,F,A,1.2442,1,4,1183,0,0,1183,6BH5
2024-12-30T14:03:08.000000000Z,2024-12-30T14:03:08.000000000Z,160,1,29307,F,A,1.2444,2,4,1184,0,0,1184,6BH5
2024-12-30T14:03:15.000000000Z,2024-12-30T14:03:15.000000000Z,160,1,29307,T,B,1.2444,1,4,1185,0,0,1185,6BH5
2024-12-30T14:03:22.000000000Z,2024-12-30T14:03:22.000000000Z,160,1,29307,C,A,1.2443,5,4,1186,0,0,1186,6BH5
2024-12-30T14:03:29.000000000Z,2024-12-30T14:03:29.000000000Z,160,1,29307,C,B,1.2444,1,4,1187,0,0,1187,6BH5
2024-12-30T14:03:36.000000000Z,2024-12-30T14:03:36.000000000Z,160,1,29307,F,A,1.2444,1,4,1188,0,0,1188,6BH5
2024-12-30T14:03:43.000000000Z,2024-12-30T14:03:43.000000000Z,160,1,29307,A,B,1.2444,1,4,1189,0,0,1189,6BH5
2024-12-30T14:03:50.000000000Z,2024-12-30T14:03:50.000000000Z,160,1,29307,R,N,,0,4,1190,0,0,1190,6BH5
2024-12-30T14:03:57.000000000Z,2024-12-30T14:03:57.000000000Z,160,1,29307,C,B,1.2441,3,4,1191,0,0,1191,6BH5
2024-12-30T14:04:04.000000000Z,2024-12-30T14:04:04.000000000Z,160,1,29307,A,B,1.244,1,4,1192,0,0,1192,6BH5
2024-12-30T14:04:11.000000000Z,2024-12-30T14:04:11.000000000Z,160,1,29307,T,A,1.2438,1,4,1193,0,0,1193,6BH5
2024-12-30T14:04:18.000000000Z,2024-12-30T14:04:18.000000000Z,160,1,29307,A,A,1.2437,1,4,1194,0,0,1194,6BH5
2024-12-30T14:04:25.000000000Z,2024-12-30T14:04:25.000000000Z,160,1,29307,A,A,1.2435,2,4,1195,0,0,1195,6BH5
2024-12-30T14:04:32.000000000Z,2024-12-30T14:04:32.000000000Z,160,1,29307,A,A,1.2434,1,4,1196,0,0,1196,6BH5
2024-12-30T14:04:39.000000000Z,2024-12-30T14:04:39.000000000Z,160,1,29307,A,B,1.2432,10,4,1197,0,0,1197,6BH5
2024-12-30T14:04:46.000000000Z,2024-12-30T14:04:46.000000000Z,160,1,29307,T,B,1.243,1,4,1198,0,0,1198,6BH5
2024-12-30T14:04:53.000000000Z,2024-12-30T14:04:53.000000000Z,160,1,29307,R,N,,0,4,1199,0,0,1199,6BH5
2024-12-30T14:05:00.000000000Z,2024-12-30T14:05:00.000000000Z,160,1,29307,A,A,1.2431,1,4,1200,0,0,1200,6BH5
2024-12-30T14:05:07.000000000Z,2024-12-30T14:05:07.000000000Z,160,1,29307,T,A,1.2429,2,4,1201,0,0,1201,6BH5
2024-12-30T14:05:14.000000000Z,2024-12-30T14:05:14.000000000Z,160,1,29307,A,A,1.243,2,4,1202,0,0,1202,6BH5
2024-12-30T14:05:21.000000000Z,2024-12-30T14:05:21.000000000Z,160,1,29307,T,A,1.2428,1,4,1203,0,0,1203,6BH5
2024-12-30T14:05:28.000000000Z,2024-12-30T14:05:28.000000000Z,160,1,29307,A,B,1.243,1,4,1204,0,0,1204,6BH5
2024-12-30T14:05:35.000000000Z,2024-12-30T14:05:35.000000000Z,160,1,29307,T,B,1.2428,2,4,1205,0,0,1205,6BH5
2024-12-30T14:05:42.000000000Z,2024-12-30T14:05:42.000000000Z,160,1,29307,T,B,1.243,1,4,1206,0,0,1206,6BH5
2024-12-30T14:05:49.000000000Z,2024-12-30T14:05:49.000000000Z,160,1,29307,A,A,1.2431,1,4,1207,0,0,1207,6BH5
2024-12-30T14:05:56.000000000Z,2024-12-30T14:05:56.000000000Z,160,1,29307,T,A,1.2429,1,4,1208,0,0,1208,6BH5
2024-12-30T14:06:03.000000000Z,2024-12-30T14:06:03.000000000Z,160,1,29307,F,A,1.2431,1,4,1209,0,0,1209,6BH5
2024-12-30T14:06:10.000000000Z,2024-12-30T14:06:10.000000000Z,160,1,29307,A,A,1.2431,1,4,1210,0,0,1210,6BH5
2024-12-30T14:06:17.000000000Z,2024-12-30T14:06:17.000000000Z,160,1,29307,A,B,1.243,1,4,1211,0,0,1211,6BH5
2024-12-30T14:06:24.000000000Z,2024-12-30T14:06:24.000000000Z,160,1,29307,T,B,1.2431,1,4,1212,0,0,1212,6BH5
2024-12-30T14:06:31.000000000Z,2024-12-30T14:06:31.000000000Z,160,1,29307,A,A,1.2433,2,4,1213,0,0,1213,6BH5
2024-12-30T14:06:38.000000000Z,2024-12-30T14:06:38.000000000Z,160,1,29307,T,B,1.2433,1,4,1214,0,0,1214,6BH5
2024-12-30T14:06:45.000000000Z,2024-12-30T14:06:45.000000000Z,160,1,29307,A,B,1.2432,2,4,1215,0,0,1215,6BH5
2024-12-30T14:06:52.000000000Z,2024-12-30T14:06:52.000000000Z,160,1,29307,A,A,1.2433,1,4,1216,0,0,1216,6BH5
2024-12-30T14:06:59.000000000Z,2024-12-30T14:06:59.000000000Z,160,1,29307,T,A,1.2434,1,4,1217,0,0,1217,6BH5
2024-12-30T14:07:06.000000000Z,2024-12-30T14:07:06.000000000Z,160,1,29307,A,A,1.2436,1,4,1218,0,0,1218,6BH5
2024-12-30T14:07:13.000000000Z,2024-12-30T14:07:13.000000000Z,160,1,29307,T,A,1.2437,2,4,1219,0,0,1219,6BH5
2024-12-30T14:07:20.000000000Z,2024-12-30T14:07:20.000000000Z,160,1,29307,A,A,1.2436,1,4,1220,0,0,1220,6BH5
2024-12-30T14:07:27.000000000Z,2024-12-30T14:07:27.000000000Z,160,1,29307,C,A,1.2438,2,4,1221,0,0,1221,6BH5
2024-12-30T14:07:34.000000000Z,2024-12-30T14:07:34.000000000Z,160,1,29307,F,B,1.2436,1,4,1222,0,0,1222,6BH5
2024-12-30T14:07:41.000000000Z,2024-12-30T14:07:41.000000000Z,160,1,29307,R,N,,0,4,1223,0,0,1223,6BH5
2024-12-30T14:07:48.000000000Z,2024-12-30T14:07:48.000000000Z,160,1,29307,T,A,1.2435,5,4,1224,0,0,1224,6BH5
2024-12-30T14:07:55.000000000Z,2024-12-30T14:07:55.000000000Z,160,1,29307,F,B,1.2435,1,4,1225,0,0,1225,6BH5
2024-12-30T14:08:02.000000000Z,2024-12-30T14:08:02.000000000Z,160,1,29307,A,A,1.2433,1,4,1226,0,0,1226,6BH5
2024-12-30T14:08:09.000000000Z,2024-12-30T14:08:09.000000000Z,160,1,29307,C,A,1.2434,3,4,1227,0,0,1227,6BH5
2024-12-30T14:08:16.000000000Z,2024-12-30T14:08:16.000000000Z,160,1,29307,F,A,1.2433,1,4,1228,0,0,1228,6BH5
2024-12-30T14:08:23.000000000Z,2024-12-30T14:08:23.000000000Z,160,1,29307,R,N,,0,4,1229,0,0,1229,6BH5
2024-12-30T14:08:30.000000000Z,2024-12-30T14:08:30.000000000Z,160,1,29307,A,B,1.2434,10,4,1230,0,0,1230,6BH5
2024-12-30T14:08:37.000000000Z,2024-12-30T14:08:37.000000000Z,160,1,29307,A,A,1.2433,1,4,1231,0,0,1231,6BH5
2024-12-30T14:08:44.000000000Z,2024-12-30T14:08:44.000000000Z,160,1,29307,T,B,1.2431,2,4,1232,0,0,1232,6BH5
2024-12-30T14:08:51.000000000Z,2024-12-30T14:08:51.000000000Z,160,1,29307,R,N,,0,4,1233,0,0,1233,6BH5
2024-12-30T14:08:58.000000000Z,2024-12-30T14:08:58.000000000Z,160,1,29307,F,A,1.2432,2,4,1234,0,0,1234,6BH5
2024-12-30T14:09:05.000000000Z,2024-12-30T14:09:05.000000000Z,160,1,29307,C,A,1.243,1,4,1235,0,0,1235,6BH5
2024-12-30T14:09:12.000000000Z,2024-12-30T14:09:12.000000000Z,160,1,29307,A,B,1.2429,10,4,1236,0,0,1236,6BH5
2024-12-30T14:09:19.000000000Z,2024-12-30T14:09:19.000000000Z,160,1,29307,T,A,1.2429,1,4,1237,0,0,1237,6BH5
2024-12-30T14:09:26.000000000Z,2024-12-30T14:09:26.000000000Z,160,1,29307,F,A,1.2429,1,4,1238,0,0,1238,6BH5
2024-12-30T14:09:33.000000000Z,2024-12-30T14:09:33.000000000Z,160,1,29307,A,A,1.2427,1,4,1239,0,0,1239,6BH5
2024-12-30T14:09:40.000000000Z,2024-12-30T14:09:40.000000000Z,160,1,29307,T,B,1.2427,1,4,1240,0,0,1240,6BH5
2024-12-30T14:09:47.000000000Z,2024-12-30T14:09:47.000000000Z,160,1,29307,C,B,1.2426,2,4,1241,0,0,1241,6BH5
2024-12-30T14:09:54.000000000Z,2024-12-30T14:09:54.000000000Z,160,1,29307,F,B,1.2428,2,4,1242,0,0,1242,6BH5
2024-12-30T14:10:01.000000000Z,2024-12-30T14:10:01.000000000Z,160,1,29307,C,A,1.2427,1,4,1243,0,0,1243,6BH5
2024-12-30T14:10:08.000000000Z,2024-12-30T14:10:08.000000000Z,160,1,29307,C,B,1.2426,2,4,1244,0,0,1244,6BH5
2024-12-30T14:10:15.000000000Z,2024-12-30T14:10:15.000000000Z,160,1,29307,T,A,1.2426,1,4,1245,0,0,1245,6BH5
2024-12-30T14:10:22.000000000Z,2024-12-30T14:10:22.000000000Z,160,1,29307,A,B,1.2425,1,4,1246,0,0,1246,6BH5
2024-12-30T14:10:29.000000000Z,2024-12-30T14:10:29.000000000Z,160,1,29307,A,B,1.2426,1,4,1247,0,0,1247,6BH5
2024-12-30T14:10:36.000000000Z,2024-12-30T14:10:36.000000000Z,160,1,29307,R,N,,0,4,1248,0,0,1248,6BH5
2024-12-30T14:10:43.000000000Z,2024-12-30T14:10:43.000000000Z,160,1,29307,F,B,1.2424,1,4,1249,0,0,1249,6BH5
2024-12-30T14:10:50.000000000Z,2024-12-30T14:10:50.000000000Z,160,1,29307,R,N,,0,4,1250,0,0,1250,6BH5
2024-12-30T14:10:57.000000000Z,2024-12-30T14:10:57.000000000Z,160,1,29307,A,A,1.2425,1,4,1251,0,0,1251,6BH5
2024-12-30T14:11:04.000000000Z,2024-12-30T14:11:04.000000000Z,160,1,29307,F,B,1.2425,1,4,1252,0,0,1252,6BH5
2024-12-30T14:11:11.000000000Z,2024-12-30T14:11:11.000000000Z,160,1,29307,A,A,1.2424,1,4,1253,0,0,1253,6BH5
2024-12-30T14:11:18.000000000Z,2024-12-30T14:11:18.000000000Z,160,1,29307,R,N,,0,4,1254,0,0,1254,6BH5
2024-12-30T14:11:25.000000000Z,2024-12-30T14:11:25.000000000Z,160,1,29307,A,B,1.2421,1,4,1255,0,0,1255,6BH5
2024-12-30T14:11:32.000000000Z,2024-12-30T14:11:32.000000000Z,160,1,29307,F,B,1.2419,1,4,1256,0,0,1256,6BH5
2024-12-30T14:11:39.000000000Z,2024-12-30T14:11:39.000000000Z,160,1,29307,R,N,,0,4,1257,0,0,1257,6BH5
2024-12-30T14:11:46.000000000Z,2024-12-30T14:11:46.000000000Z,160,1,29307,F,B,1.2421,2,4,1258,0,0,1258,6BH5
2024-12-30T14:11:53.000000000Z,2024-12-30T14:11:53.000000000Z,160,1,29307,C,A,1.242,1,4,1259,0,0,1259,6BH5
2024-12-30T14:12:00.000000000Z,2024-12-30T14:12:00.000000000Z,160,1,29307,R,N,,0,4,1260,0,0,1260,6BH5
2024-12-30T14:12:07.000000000Z,2024-12-30T14:12:07.000000000Z,160,1,29307,T,B,1.2417,1,4,1261,0,0,1261,6BH5
2024-12-30T14:12:14.000000000Z,2024-12-30T14:12:14.000000000Z,160,1,29307,C,B,1.2416,2,4,1262,0,0,1262,6BH5
2024-12-30T14:12:21.000000000Z,2024-12-30T14:12:21.000000000Z,160,1,29307,T,B,1.2414,1,4,1263,0,0,1263,6BH5
2024-12-30T14:12:28.000000000Z,2024-12-30T14:12:28.000000000Z,160,1,29307,T,B,1.2416,1,4,1264,0,0,1264,6BH5
2024-12-30T14:12:35.000000000Z,2024-12-30T14:12:35.000000000Z,160,1,29307,F,A,1.2417,1,4,1265,0,0,1265,6BH5
2024-12-30T14:12:42.000000000Z,2024-12-30T14:12:42.000000000Z,160,1,29307,F,A,1.2419,1,4,1266,0,0,1266,6BH5
2024-12-30T14:12:49.000000000Z,2024-12-30T14:12:49.000000000Z,160,1,29307,C,B,1.2421,1,4,1267,0,0,1267,6BH5
2024-12-30T14:12:56.000000000Z,2024-12-30T14:12:56.000000000Z,160,1,29307,C,B,1.2421,3,4,1268,0,0,1268,6BH5
2024-12-30T14:13:03.000000000Z,2024-12-30T14:13:03.000000000Z,160,1,29307,C,A,1.2421,5,4,1269,0,0,1269,6BH5
2024-12-30T14:13:10.000000000Z,2024-12-30T14:13:10.000000000Z,160,1,29307,F,A,1.242,2,4,1270,0,0,1270,6BH5
2024-12-30T14:13:17.000000000Z,2024-12-30T14:13:17.000000000Z,160,1,29307,F,A,1.242,1,4,1271,0,0,1271,6BH5
2024-12-30T14:13:24.000000000Z,2024-12-30T14:13:24.000000000Z,160,1,29307,C,A,1.2422,1,4,1272,0,0,1272,6BH5
2024-12-30T14:13:31.000000000Z,2024-12-30T14:13:31.000000000Z,160,1,29307,C,B,1.242,1,4,1273,0,0,1273,6BH5
2024-12-30T14:13:38.000000000Z,2024-12-30T14:13:38.000000000Z,160,1,29307,A,A,1.2422,1,4,1274,0,0,1274,6BH5
2024-12-30T14:13:45.000000000Z,2024-12-30T14:13:45.000000000Z,160,1,29307,A,A,1.2421,3,4,1275,0,0,1275,6BH5
2024-12-30T14:13:52.000000000Z,2024-12-30T14:13:52.000000000Z,160,1,29307,A,B,1.2423,1,4,1276,0,0,1276,6BH5
2024-12-30T14:13:59.000000000Z,2024-12-30T14:13:59.000000000Z,160,1,29307,A,A,1.2425,10,4,1277,0,0,1277,6BH5
2024-12-30T14:14:06.000000000Z,2024-12-30T14:14:06.000000000Z,160,1,29307,A,A,1.2426,1,4,1278,0,0,1278,6BH5
2024-12-30T14:14:13.000000000Z,2024-12-30T14:14:13.000000000Z,160,1,29307,C,B,1.2427,2,4,1279,0,0,1279,6BH5
2024-12-30T14:14:20.000000000Z,2024-12-30T14:14:20.000000000Z,160,1,29307,C,B,1.2427,1,4,1280,0,0,1280,6BH5
2024-12-30T14:14:27.000000000Z,2024-12-30T14:14:27.000000000Z,160,1,29307,C,B,1.2428,2,4,1281,0,0,1281,6BH5
2024-12-30T14:14:34.000000000Z,2024-12-30T14:14:34.000000000Z,160,1,29307,C,A,1.243,1,4,1282,0,0,1282,6BH5
2024-12-30T14:14:41.000000000Z,2024-12-30T14:14:41.000000000Z,160,1,29307,R,N,,0,4,1283,0,0,1283,6BH5
2024-12-30T14:14:48.000000000Z,2024-12-30T14:14:48.000000000Z,160,1,29307,A,B,1.2432,2,4,1284,0,0,1284,6BH5
2024-12-30T14:14:55.000000000Z,2024-12-30T14:14:55.000000000Z,160,1,29307,T,B,1.2433,1,4,1285,0,0,1285,6BH5
2024-12-30T14:15:02.000000000Z,2024-12-30T14:15:02.000000000Z,160,1,29307,A,A,1.2434,1,4,1286,0,0,1286,6BH5
2024-12-30T14:15:09.000000000Z,2024-12-30T14:15:09.000000000Z,160,1,29307,T,B,1.2434,1,4,1287,0,0,1287,6BH5
2024-12-30T14:15:16.000000000Z,2024-12-30T14:15:16.000000000Z,160,1,29307,A,B,1.2435,1,4,1288,0,0,1288,6BH5
2024-12-30T14:15:23.000000000Z,2024-12-30T14:15:23.000000000Z,160,1,29307,C,B,1.2435,1,4,1289,0,0,1289,6BH5
2024-12-30T14:15:30.000000000Z,2024-12-30T14:15:30.000000000Z,160,1,29307,C,A,1.2433,1,4,1290,0,0,1290,6BH5
2024-12-30T14:15:37.000000000Z,2024-12-30T14:15:37.000000000Z,160,1,29307,C,A,1.2432,1,4,1291,0,0,1291,6BH5
2024-12-30T14:15:44.000000000Z,2024-12-30T14:15:44.000000000Z,160,1,29307,C,A,1.2432,1,4,1292,0,0,1292,6BH5
2024-12-30T14:15:51.000000000Z,2024-12-30T14:15:51.000000000Z,160,1,29307,F,A,1.243,1,4,1293,0,0,1293,6BH5
2024-12-30T14:15:58.000000000Z,2024-12-30T14:15:58.000000000Z,160,1,29307,F,A,1.2428,1,4,1294,0,0,1294,6BH5
2024-12-30T14:16:05.000000000Z,2024-12-30T14:16:05.000000000Z,160,1,29307,F,A,1.2428,2,4,1295,0,0,1295,6BH5
2024-12-30T14:16:12.000000000Z,2024-12-30T14:16:12.000000000Z,160,1,29307,A,B,1.2426,2,4,1296,0,0,1296,6BH5
2024-12-30T14:16:19.000000000Z,2024-12-30T14:16:19.000000000Z,160,1,29307,F,A,1.2425,1,4,1297,0,0,1297,6BH5
2024-12-30T14:16:26.000000000Z,2024-12-30T14:16:26.000000000Z,160,1,29307,A,A,1.2426,1,4,1298,0,0,1298,6BH5
2024-12-30T14:16:33.000000000Z,2024-12-30T14:16:33.000000000Z,160,1,29307,C,B,1.2428,1,4,1299,0,0,1299,6BH5
2024-12-30T14:16:40.000000000Z,2024-12-30T14:16:40.000000000Z,160,1,29307,T,A,1.2429,2,4,1300,0,0,1300,6BH5
2024-12-30T14:16:47.000000000Z,2024-12-30T14:16:47.000000000Z,160,1,29307,C,A,1.2431,1,4,1301,0,0,1301,6BH5
2024-12-30T14:16:54.000000000Z,2024-12-30T14:16:54.000000000Z,160,1,29307,C,B,1.2432,1,4,1302,0,0,1302,6BH5
2024-12-30T14:17:01.000000000Z,2024-12-30T14:17:01.000000000Z,160,1,29307,A,B,1.2431,1,4,1303,0,0,1303,6BH5
2024-12-30T14:17:08.000000000Z,2024-12-30T14:17:08.000000000Z,160,1,29307,A,B,1.2432,1,4,1304,0,0,1304,6BH5
2024-12-30T14:17:15.000000000Z,2024-12-30T14:17:15.000000000Z,160,1,29307,T,A,1.2433,1,4,1305,0,0,1305,6BH5
2024-12-30T14:17:22.000000000Z,2024-12-30T14:17:22.000000000Z,160,1,29307,R,N,,0,4,1306,0,0,1306,6BH5
2024-12-30T14:17:29.000000000Z,2024-12-30T14:17:29.000000000Z,160,1,29307,A,A,1.243,1,4,1307,0,0,1307,6BH5
2024-12-30T14:17:36.000000000Z,2024-12-30T14:17:36.000000000Z,160,1,29307,A,A,1.2431,1,4,1308,0,0,1308,6BH5
2024-12-30T14:17:43.000000000Z,2024-12-30T14:17:43.000000000Z,160,1,29307,A,A,1.2429,1,4,1309,0,0,1309,6BH5
2024-12-30T14:17:50.000000000Z,2024-12-30T14:17:50.000000000Z,160,1,29307,C,A,1.243,3,4,1310,0,0,1310,6BH5
2024-12-30T14:17:57.000000000Z,2024-12-30T14:17:57.000000000Z,160,1,29307,A,B,1.2429,1,4,1311,0,0,1311,6BH5
2024-12-30T14:18:04.000000000Z,2024-12-30T14:18:04.000000000Z,160,1,29307,T,B,1.2429,1,4,1312,0,0,1312,6BH5
2024-12-30T14:18:11.000000000Z,2024-12-30T14:18:11.000000000Z,160,1,29307,F,A,1.2429,1,4,1313,0,0,1313,6BH5
2024-12-30T14:18:18.000000000Z,2024-12-30T14:18:18.000000000Z,160,1,29307,F,B,1.2427,1,4,1314,0,0,1314,6BH5
2024-12-30T14:18:25.000000000Z,2024-12-30T14:18:25.000000000Z,160,1,29307,C,A,1.2426,1,4,1315,0,0,1315,6BH5
2024-12-30T14:18:32.000000000Z,2024-12-30T14:18:32.000000000Z,160,1,29307,F,A,1.2427,1,4,1316,0,0,1316,6BH5
2024-12-30T14:18:39.000000000Z,2024-12-30T14:18:39.000000000Z,160,1,29307,A,A,1.2428,2,4,1317,0,0,1317,6BH5
2024-12-30T14:18:46.000000000Z,2024-12-30T14:18:46.000000000Z,160,1,29307,A,B,1.243,1,4,1318,0,0,1318,6BH5
2024-12-30T14:18:53.000000000Z,2024-12-30T14:18:53.000000000Z,160,1,29307,A,A,1.243,1,4,1319,0,0,1319,6BH5
2024-12-30T14:19:00.000000000Z,2024-12-30T14:19:00.000000000Z,160,1,29307,T,A,1.2431,1,4,1320,0,0,1320,6BH5
2024-12-30T14:19:07.000000000Z,2024-12-30T14:19:07.000000000Z,160,1,29307,A,B,1.243,1,4,1321,0,0,1321,6BH5
2024-12-30T14:19:14.000000000Z,2024-12-30T14:19:14.000000000Z,160,1,29307,A,B,1.2429,3,4,1322,0,0,1322,6BH5
2024-12-30T14:19:21.000000000Z,2024-12-30T14:19:21.000000000Z,160,1,29307,T,B,1.2428,1,4,1323,0,0,1323,6BH5
2024-12-30T14:19:28.000000000Z,2024-12-30T14:19:28.000000000Z,160,1,29307,A,B,1.2428,1,4,1324,0,0,1324,6BH5
2024-12-30T14:19:35.000000000Z,2024-12-30T14:19:35.000000000Z,160,1,29307,F,A,1.2427,2,4,1325,0,0,1325,6BH5
